Version ,Date,Company,Company Code,Company Code Description,Currency,Sales Org,Sales Org Name,Country,Region,City,Product,Product Description,UOM,UOM Description,Product Group,Customer,Customer Name,Customer Country,Customer City,Profit Center,Profit Center Description,Account,Audit Trail,ASP,Volume,Revenue,COGS_SP,COGS
Actual,202409,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US9,Northeast,Boston,BO520,Bondex,kg,Kilograms,General Chemicals,2300,INEOS,UK,London,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,2888,7800,22526400,2400,18720000
Actual,202410,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US1,West,Los Angeles,BO520,Bondex,kg,Kilograms,General Chemicals,2300,INEOS,UK,London,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,2888,37700,108877600,2400,90480000
Actual,202411,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US11,South,Atlanta,BO520,Bondex,kg,Kilograms,General Chemicals,2300,INEOS,UK,London,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,2888,6500,18772000,2400,15600000
Actual,202412,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US8,Midwest,Detroit,BO520,Bondex,kg,Kilograms,General Chemicals,2300,INEOS,UK,London,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,2888,22100,63824800,2400,53040000
Actual,202407,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US12,Midwest,Chicago,RE630,ReactoMax,kg,Kilograms,General Chemicals,5000,ExxonMobil Chemical,USA4,Spring,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,14300,116402000,4390,62777000
Actual,202408,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US1,West,Los Angeles,RE630,ReactoMax,kg,Kilograms,General Chemicals,5000,ExxonMobil Chemical,USA4,Spring,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,10400,84656000,4390,45656000
Actual,202409,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US1,West,Los Angeles,RE630,ReactoMax,kg,Kilograms,General Chemicals,5000,ExxonMobil Chemical,USA4,Spring,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,23400,190476000,4390,102726000
Actual,202410,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US5,Northeast,Philadelphia,RE630,ReactoMax,kg,Kilograms,General Chemicals,5000,ExxonMobil Chemical,USA4,Spring,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,7800,63492000,4390,34242000
Actual,202411,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US8,Midwest,Detroit,RE630,ReactoMax,kg,Kilograms,General Chemicals,5000,ExxonMobil Chemical,USA4,Spring,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,33800,275132000,4390,148382000
Actual,202412,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US11,South,Atlanta,RE630,ReactoMax,kg,Kilograms,General Chemicals,5000,ExxonMobil Chemical,USA4,Spring,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,2600,21164000,4390,11414000
Actual,202407,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US10,South,Miami,RE630,ReactoMax,kg,Kilograms,General Chemicals,1001,Dow Chemical,USA2,Midland,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,10400,84656000,4390,45656000
Actual,202408,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US5,Northeast,Philadelphia,RE630,ReactoMax,kg,Kilograms,General Chemicals,1001,Dow Chemical,USA2,Midland,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,40300,328042000,4390,176917000
Actual,202409,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US1,West,Los Angeles,RE630,ReactoMax,kg,Kilograms,General Chemicals,1001,Dow Chemical,USA2,Midland,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,24700,201058000,4390,108433000
Actual,202410,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US2,West,Seattle,RE630,ReactoMax,kg,Kilograms,General Chemicals,1001,Dow Chemical,USA2,Midland,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,10400,84656000,4390,45656000
Actual,202411,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US1,West,Los Angeles,RE630,ReactoMax,kg,Kilograms,General Chemicals,1001,Dow Chemical,USA2,Midland,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,11700,95238000,4390,51363000
Actual,202412,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US9,Northeast,Boston,RE630,ReactoMax,kg,Kilograms,General Chemicals,1001,Dow Chemical,USA2,Midland,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,13000,105820000,4390,57070000
Actual,202407,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US10,South,Miami,RE630,ReactoMax,kg,Kilograms,General Chemicals,1002,BASF Corporation,USA1,Florham Park,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,2600,21164000,4390,11414000
Actual,202408,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US4,West,San Francisco,RE630,ReactoMax,kg,Kilograms,General Chemicals,1002,BASF Corporation,USA1,Florham Park,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,6500,52910000,4390,28535000
Actual,202409,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US3,South,Houston,RE630,ReactoMax,kg,Kilograms,General Chemicals,1002,BASF Corporation,USA1,Florham Park,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,6500,52910000,4390,28535000
Actual,202410,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US10,South,Miami,RE630,ReactoMax,kg,Kilograms,General Chemicals,1002,BASF Corporation,USA1,Florham Park,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,13000,105820000,4390,57070000
Actual,202411,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US2,West,Seattle,RE630,ReactoMax,kg,Kilograms,General Chemicals,1002,BASF Corporation,USA1,Florham Park,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,7800,63492000,4390,34242000
Actual,202412,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US6,Northeast,New York,RE630,ReactoMax,kg,Kilograms,General Chemicals,1002,BASF Corporation,USA1,Florham Park,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,9100,74074000,4390,39949000
Actual,202407,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US5,Northeast,Philadelphia,RE630,ReactoMax,kg,Kilograms,General Chemicals,3500,Covestro,GER,Leverkusen,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,5200,42328000,4390,22828000
Actual,202408,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US12,Midwest,Chicago,RE630,ReactoMax,kg,Kilograms,General Chemicals,3500,Covestro,GER,Leverkusen,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,6500,52910000,4390,28535000
Actual,202409,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US4,West,San Francisco,RE630,ReactoMax,kg,Kilograms,General Chemicals,3500,Covestro,GER,Leverkusen,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,48100,391534000,4390,211159000
Actual,202410,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US1,West,Los Angeles,RE630,ReactoMax,kg,Kilograms,General Chemicals,3500,Covestro,GER,Leverkusen,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,5200,42328000,4390,22828000
Actual,202411,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US3,South,Houston,RE630,ReactoMax,kg,Kilograms,General Chemicals,3500,Covestro,GER,Leverkusen,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,3900,31746000,4390,17121000
Actual,202412,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US8,Midwest,Detroit,RE630,ReactoMax,kg,Kilograms,General Chemicals,3500,Covestro,GER,Leverkusen,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,7800,63492000,4390,34242000
Actual,202407,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US12,Midwest,Chicago,RE630,ReactoMax,kg,Kilograms,General Chemicals,2000,BlueMatter Labs,USA3,San Diego,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,3900,31746000,4390,17121000
Actual,202408,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US1,West,Los Angeles,RE630,ReactoMax,kg,Kilograms,General Chemicals,2000,BlueMatter Labs,USA3,San Diego,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,7800,63492000,4390,34242000
Actual,202409,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US6,Northeast,New York,RE630,ReactoMax,kg,Kilograms,General Chemicals,2000,BlueMatter Labs,USA3,San Diego,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,44200,359788000,4390,194038000
Actual,202410,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US4,West,San Francisco,RE630,ReactoMax,kg,Kilograms,General Chemicals,2000,BlueMatter Labs,USA3,San Diego,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,20800,169312000,4390,91312000
Actual,202411,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US2,West,Seattle,RE630,ReactoMax,kg,Kilograms,General Chemicals,2000,BlueMatter Labs,USA3,San Diego,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,7800,63492000,4390,34242000
Actual,202412,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US4,West,San Francisco,RE630,ReactoMax,kg,Kilograms,General Chemicals,2000,BlueMatter Labs,USA3,San Diego,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,7800,63492000,4390,34242000
Actual,202407,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US12,Midwest,Chicago,RE630,ReactoMax,kg,Kilograms,General Chemicals,2100,SABIC,SA,Riyadh,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,9100,74074000,4390,39949000
Actual,202408,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US6,Northeast,New York,RE630,ReactoMax,kg,Kilograms,General Chemicals,2100,SABIC,SA,Riyadh,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,14300,116402000,4390,62777000
Actual,202409,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US2,West,Seattle,RE630,ReactoMax,kg,Kilograms,General Chemicals,2100,SABIC,SA,Riyadh,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,6500,52910000,4390,28535000
Actual,202410,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US8,Midwest,Detroit,RE630,ReactoMax,kg,Kilograms,General Chemicals,2100,SABIC,SA,Riyadh,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,23400,190476000,4390,102726000
Actual,202411,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US4,West,San Francisco,RE630,ReactoMax,kg,Kilograms,General Chemicals,2100,SABIC,SA,Riyadh,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,9100,74074000,4390,39949000
Actual,202412,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US12,Midwest,Chicago,RE630,ReactoMax,kg,Kilograms,General Chemicals,2100,SABIC,SA,Riyadh,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,7800,63492000,4390,34242000
Actual,202407,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US1,West,Los Angeles,RE630,ReactoMax,kg,Kilograms,General Chemicals,5500,Shell Chemicals,USA5,Houston,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,6500,52910000,4390,28535000
Actual,202408,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US9,Northeast,Boston,RE630,ReactoMax,kg,Kilograms,General Chemicals,5500,Shell Chemicals,USA5,Houston,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,5200,42328000,4390,22828000
Actual,202409,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US1,West,Los Angeles,RE630,ReactoMax,kg,Kilograms,General Chemicals,5500,Shell Chemicals,USA5,Houston,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,28600,232804000,4390,125554000
Actual,202410,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US3,South,Houston,RE630,ReactoMax,kg,Kilograms,General Chemicals,5500,Shell Chemicals,USA5,Houston,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,16900,137566000,4390,74191000
Actual,202411,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US1,West,Los Angeles,RE630,ReactoMax,kg,Kilograms,General Chemicals,5500,Shell Chemicals,USA5,Houston,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,11700,95238000,4390,51363000
Actual,202412,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US7,Midwest,Minneapolis,RE630,ReactoMax,kg,Kilograms,General Chemicals,5500,Shell Chemicals,USA5,Houston,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,7800,63492000,4390,34242000
Actual,202407,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US3,South,Houston,RE630,ReactoMax,kg,Kilograms,General Chemicals,2300,INEOS,UK,London,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,13000,105820000,4390,57070000
Actual,202408,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US1,West,Los Angeles,RE630,ReactoMax,kg,Kilograms,General Chemicals,2300,INEOS,UK,London,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,23400,190476000,4390,102726000
Actual,202409,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US11,South,Atlanta,RE630,ReactoMax,kg,Kilograms,General Chemicals,2300,INEOS,UK,London,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,6500,52910000,4390,28535000
Actual,202410,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US1,West,Los Angeles,RE630,ReactoMax,kg,Kilograms,General Chemicals,2300,INEOS,UK,London,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,15600,126984000,4390,68484000
Actual,202411,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US8,Midwest,Detroit,RE630,ReactoMax,kg,Kilograms,General Chemicals,2300,INEOS,UK,London,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,5200,42328000,4390,22828000
Actual,202412,Vertex Chemical Systems,1000,Solvex Materials,USD,7004,Lab2Market Solutions,US5,Northeast,Philadelphia,RE630,ReactoMax,kg,Kilograms,General Chemicals,2300,INEOS,UK,London,S2000,Global Trade & Distribution,400000,DS_S4_STD_PRICE,8140,5200,42328000,4390,22828000
Actual,202407,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US5,Northeast,Philadelphia,IS101,Industrial Solvent,L,Liters,Solvents,2000,BlueMatter Labs,USA3,San Diego,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,12000,31200000,1890,22680000
Actual,202408,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US12,Midwest,Chicago,IS101,Industrial Solvent,L,Liters,Solvents,2000,BlueMatter Labs,USA3,San Diego,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,9600,24960000,1890,18144000
Actual,202409,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US9,Northeast,Boston,IS101,Industrial Solvent,L,Liters,Solvents,2000,BlueMatter Labs,USA3,San Diego,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,8400,21840000,1890,15876000
Actual,202410,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US9,Northeast,Boston,IS101,Industrial Solvent,L,Liters,Solvents,2000,BlueMatter Labs,USA3,San Diego,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,10800,28080000,1890,20412000
Actual,202411,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US12,Midwest,Chicago,IS101,Industrial Solvent,L,Liters,Solvents,2000,BlueMatter Labs,USA3,San Diego,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,3600,9360000,1890,6804000
Actual,202412,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US9,Northeast,Boston,IS101,Industrial Solvent,L,Liters,Solvents,2000,BlueMatter Labs,USA3,San Diego,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,7200,18720000,1890,13608000
Actual,202407,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US4,West,San Francisco,OR102,Organic Reagent,g,Grams,Reagents,2000,BlueMatter Labs,USA3,San Diego,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2400,9000,21600000,1820,16380000
Actual,202408,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US2,West,Seattle,OR102,Organic Reagent,g,Grams,Reagents,2000,BlueMatter Labs,USA3,San Diego,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2400,7500,18000000,1820,13650000
Actual,202409,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US2,West,Seattle,OR102,Organic Reagent,g,Grams,Reagents,2000,BlueMatter Labs,USA3,San Diego,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2400,6000,14400000,1820,10920000
Actual,202410,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US1,West,Los Angeles,OR102,Organic Reagent,g,Grams,Reagents,2000,BlueMatter Labs,USA3,San Diego,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2400,7500,18000000,1820,13650000
Actual,202411,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US1,West,Los Angeles,OR102,Organic Reagent,g,Grams,Reagents,2000,BlueMatter Labs,USA3,San Diego,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2400,36000,86400000,1820,65520000
Actual,202412,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US10,South,Miami,OR102,Organic Reagent,g,Grams,Reagents,2000,BlueMatter Labs,USA3,San Diego,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2400,12000,28800000,1820,21840000
Actual,202407,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US8,Midwest,Detroit,IS101,Industrial Solvent,L,Liters,Solvents,2300,INEOS,UK,London,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,42000,109200000,1890,79380000
Actual,202408,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US4,West,San Francisco,IS101,Industrial Solvent,L,Liters,Solvents,2300,INEOS,UK,London,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,7200,18720000,1890,13608000
Actual,202409,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US8,Midwest,Detroit,IS101,Industrial Solvent,L,Liters,Solvents,2300,INEOS,UK,London,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,8400,21840000,1890,15876000
Actual,202410,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US8,Midwest,Detroit,IS101,Industrial Solvent,L,Liters,Solvents,2300,INEOS,UK,London,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,25200,65520000,1890,47628000
Actual,202411,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US2,West,Seattle,IS101,Industrial Solvent,L,Liters,Solvents,2300,INEOS,UK,London,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,4800,12480000,1890,9072000
Actual,202412,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US7,Midwest,Minneapolis,IS101,Industrial Solvent,L,Liters,Solvents,2300,INEOS,UK,London,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2600,2400,6240000,1890,4536000
Actual,202407,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US3,South,Houston,OR102,Organic Reagent,g,Grams,Reagents,2300,INEOS,UK,London,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2400,13500,32400000,1820,24570000
Actual,202408,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US12,Midwest,Chicago,OR102,Organic Reagent,g,Grams,Reagents,2300,INEOS,UK,London,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2400,12000,28800000,1820,21840000
Actual,202409,Vertex Chemical Systems,2000,SpectraCompounds,USD,7002,NextGen Chemicals,US3,South,Houston,OR102,Organic Reagent,g,Grams,Reagents,2300,INEOS,UK,London,S1000,Consumer Chemicals Zone,400000,DS_S4_STD_PRICE,2400,13500,32400000,1820,24570000
